date,AONIA,CALL_RATE,CHINA_FR001,CORRA,EONIA,ESTER,FFER,NOWA,SARON,SONIA
2000-04-11,,0.02,2.43,5.2641,3.64,,5.97,,,6.1984
2000-04-12,,0.02,2.42,5.232,3.72,,5.93,,,5.935
2000-04-13,,0.02,2.42,5.2763,3.68,,5.97,,,5.8132
2000-04-14,,0.02,2.42,5.2775,3.61,,6.08,,,5.6068
2000-04-15,,,,,,,6.08,,,
2000-04-16,,,,,,,6.08,,,
2000-04-17,,0.02,2.42,5.2817,3.66,,6.18,,,5.8734
2000-04-18,,0.02,2.42,5.2899,3.83,,5.93,,,5.9436
2000-04-19,,0.02,2.42,5.2613,3.83,,5.93,,,6.4177
2000-04-20,,0.02,2.42,5.2787,3.35,,6.05,,,6.2604
2000-04-21,,0.02,2.42,,,,5.94,,,
2000-04-22,,,,,,,5.94,,,
2000-04-23,,,,,,,5.94,,,
2000-04-24,,0.02,2.42,5.2726,,,5.9,,,
2000-04-25,,0.02,2.42,5.2757,3.81,,5.99,,,5.9393
2000-04-26,,0.02,2.42,5.2616,3.91,,6.0,,,6.0767
2000-04-27,,0.02,2.41,5.2534,3.83,,6.0,,,6.3859
2000-04-28,,0.02,2.41,5.2805,3.93,,6.06,,,5.8485
2000-04-29,,,2.41,,,,6.06,,,
2000-04-30,,,2.41,,,,6.06,,,
2000-05-01,,0.02,,5.2682,,,6.17,,,
2000-05-02,,0.02,,5.2485,3.9,,6.05,,,5.717
2000-05-03,,,,5.2559,3.91,,6.05,,,5.5954
2000-05-04,,,,5.2536,3.96,,6.05,,,6.1485
2000-05-05,,,,5.2336,4.03,,5.94,,,5.8867
2000-05-06,,,,,,,5.94,,,
2000-05-07,,,,,,,5.94,,,
2000-05-08,,0.03,2.41,5.2601,4.01,,6.01,,,5.7085
2000-05-09,,0.02,2.41,5.2461,3.99,,5.92,,,5.7223
2000-05-10,,0.02,2.41,5.2502,3.98,,5.95,,,5.7731
2000-05-11,,0.02,2.4,5.2688,3.93,,6.05,,,6.0756
2000-05-12,,0.02,2.4,5.2626,3.9,,6.11,,,6.3722
2000-05-13,,,,,,,6.11,,,
2000-05-14,,,,,,,6.11,,,
2000-05-15,,0.02,2.4,5.2834,3.94,,6.34,,,5.9116
2000-05-16,,0.02,2.4,5.2947,3.98,,6.13,,,6.3565
2000-05-17,,0.02,2.4,5.7597,4.08,,6.25,,,5.8053
2000-05-18,,0.02,2.39,5.7644,4.02,,6.49,,,5.6339
2000-05-19,,0.02,2.39,5.7741,3.79,,6.51,,,5.6976
2000-05-20,,,,,,,6.51,,,
2000-05-21,,,,,,,6.51,,,
2000-05-22,,0.02,2.4,,3.49,,6.52,,,6.1507
2000-05-23,,0.02,2.38,5.7762,2.9,,6.47,,,6.3281
2000-05-24,,0.02,2.38,5.7482,4.06,,6.48,,,5.8
2000-05-25,,0.02,2.38,5.771,4.03,,6.56,,,6.0279
2000-05-26,,0.02,2.38,5.7456,4.02,,6.4,,,5.6527
2000-05-27,,,,,,,6.4,,,
2000-05-28,,,,,,,6.4,,,
2000-05-29,,0.02,2.37,5.7527,4.04,,6.4,,,
2000-05-30,,0.02,2.37,5.7507,4.08,,6.71,,,5.8159
2000-05-31,,0.03,2.38,5.7652,4.2,,6.83,,,5.9768
2000-06-01,,0.03,2.38,5.7708,4.16,,6.65,,,5.7501
2000-06-02,,0.02,2.38,5.7651,4.16,,6.44,,,5.6895
2000-06-03,,,,,,,6.44,,,
2000-06-04,,,,,,,6.44,,,
2000-06-05,,0.02,2.38,5.7541,4.16,,6.51,,,5.6545
2000-06-06,,0.02,2.38,5.7544,4.13,,6.47,,,5.5374
2000-06-07,,0.02,2.38,5.7463,4.06,,6.5,,,6.2445
2000-06-08,,0.02,2.38,5.75,4.15,,6.54,,,6.5592
2000-06-09,,0.02,2.38,5.7605,4.33,,6.47,,,5.5629
2000-06-10,,,,,,,6.47,,,
2000-06-11,,,,,,,6.47,,,
2000-06-12,,0.02,2.38,5.7459,4.36,,6.54,,,5.7222
2000-06-13,,0.02,2.365,5.721,4.35,,6.46,,,5.7503
2000-06-14,,0.02,2.365,5.7371,4.31,,6.54,,,5.6151
2000-06-15,,0.02,2.365,5.7454,4.26,,6.7,,,6.2218
2000-06-16,,0.02,2.365,5.75,4.24,,6.46,,,5.5817
2000-06-17,,,,,,,6.46,,,
2000-06-18,,,,,,,6.46,,,
2000-06-19,,0.02,2.365,5.75,4.21,,6.51,,,5.6417
2000-06-20,,0.02,2.365,5.7575,4.22,,6.49,,,6.212
2000-06-21,,0.02,2.365,5.7541,4.38,,6.47,,,5.7432
2000-06-22,,0.02,2.37,5.7586,4.16,,6.52,,,6.5069
2000-06-23,,0.02,2.37,5.7506,4.51,,6.51,,,6.7775
2000-06-24,,,,,,,6.51,,,
2000-06-25,,,,,,,6.51,,,
2000-06-26,,0.02,2.36,5.7503,4.44,,6.63,,,5.7092
2000-06-27,,0.02,2.36,5.75,4.43,,6.56,,,5.7257
2000-06-28,,0.02,2.37,5.7463,4.38,,6.5,,,6.3515
2000-06-29,,0.02,2.37,5.7459,4.33,,6.76,,,6.0537
2000-06-30,,0.03,2.37,5.7592,4.75,,6.86,,,5.2592
2000-07-01,,,,,,,6.86,,,
2000-07-02,,,,,,,6.86,,,
2000-07-03,,0.02,2.37,,4.33,,7.03,,,5.3602
2000-07-04,,0.02,2.37,5.7538,4.32,,7.03,,,5.7605
2000-07-05,,0.02,2.365,5.7504,4.32,,6.52,,,5.581
2000-07-06,,0.02,2.37,5.7453,4.32,,6.51,,,6.0046
2000-07-07,,0.02,2.37,5.74,4.31,,6.42,,,5.5963
2000-07-08,,,,,,,6.42,,,
2000-07-09,,,,,,,6.42,,,
2000-07-10,,0.02,2.35,5.7215,4.31,,6.51,,,5.7229
2000-07-11,,0.02,2.35,5.717,4.31,,6.39,,,5.7648
2000-07-12,,0.02,2.35,5.72,4.31,,6.38,,,6.6081
2000-07-13,,0.02,2.355,5.7248,4.3,,6.5,,,6.6004
2000-07-14,,0.03,2.355,5.746,4.31,,6.51,,,5.7441
2000-07-15,,,,,,,6.51,,,
2000-07-16,,,,,,,6.51,,,
2000-07-17,,0.02,2.355,5.7248,4.31,,6.58,,,5.8204
2000-07-18,,0.03,2.36,5.7317,4.32,,6.47,,,6.1991
2000-07-19,,0.02,2.36,5.7329,4.34,,6.45,,,6.4737
2000-07-20,,,2.355,5.75,4.22,,6.52,,,6.7766
2000-07-21,,0.02,2.355,5.73,3.98,,6.51,,,6.3387
2000-07-22,,,,,,,6.51,,,
2000-07-23,,,,,,,6.51,,,
2000-07-24,,0.02,2.355,5.7345,4.36,,6.52,,,5.6143
2000-07-25,,0.02,2.32,5.7398,4.35,,6.46,,,5.6898
2000-07-26,,0.02,2.355,5.723,4.33,,6.49,,,5.8457
2000-07-27,,0.02,2.355,5.7423,4.33,,6.52,,,6.5343
2000-07-28,,0.02,2.355,5.75,4.35,,6.44,,,5.8396
2000-07-29,,,,,,,6.44,,,
2000-07-30,,,,,,,6.44,,,
2000-07-31,,0.02,2.35,5.7653,4.45,,6.64,,,5.8457
2000-08-01,,0.02,2.33,5.7776,4.33,,6.51,,,5.6508
2000-08-02,,0.02,2.33,5.7573,4.33,,6.42,,,5.6139
2000-08-03,,0.02,2.33,5.7622,4.33,,6.45,,,6.2961
2000-08-04,,0.02,2.33,5.7585,4.33,,6.44,,,6.2903
2000-08-05,,,,,,,6.44,,,
2000-08-06,,,,,,,6.44,,,
2000-08-07,,0.02,2.34,,4.33,,6.46,,,5.7439
2000-08-08,,0.02,2.32,5.76,4.33,,6.44,,,5.8561
2000-08-09,,0.02,2.33,5.7656,4.33,,6.48,,,5.7512
2000-08-10,,0.03,2.33,5.7515,4.33,,6.52,,,5.6104
2000-08-11,,0.04,2.32,5.7521,4.35,,6.5,,,6.1151
2000-08-12,,,,,,,6.5,,,
2000-08-13,,,,,,,6.5,,,
2000-08-14,,0.1,2.32,5.7549,4.39,,6.58,,,6.5434
2000-08-15,,0.22,2.32,5.7816,4.39,,6.63,,,5.7008
2000-08-16,,0.27,2.3,5.7689,4.38,,6.48,,,5.6076
2000-08-17,,0.28,2.3,5.7997,4.35,,6.47,,,5.486
2000-08-18,,0.24,2.32,5.7569,4.27,,6.44,,,5.4545
2000-08-19,,,,,,,6.44,,,
2000-08-20,,,,,,,6.44,,,
2000-08-21,,0.25,2.3,5.7526,4.26,,6.48,,,5.7207
2000-08-22,,0.24,2.31,5.759,4.35,,6.42,,,5.7353
2000-08-23,,0.25,2.3,5.7583,4.08,,6.5,,,6.3423
2000-08-24,,0.25,2.305,5.7644,4.55,,6.56,,,5.7816
2000-08-25,,0.25,2.305,5.7837,4.73,,6.54,,,5.9821
2000-08-26,,,,,,,6.54,,,
2000-08-27,,,,,,,6.54,,,
2000-08-28,,0.26,2.32,5.7695,4.76,,6.57,,,
2000-08-29,,0.25,2.32,5.795,4.74,,6.51,,,6.7793
2000-08-30,,0.25,2.32,5.7879,4.7,,6.51,,,5.7057
2000-08-31,,0.25,2.31,5.8831,4.7,,6.65,,,5.6946
2000-09-01,,0.24,2.31,5.8241,4.6,,6.52,,,5.7317
2000-09-02,,,,,,,6.52,,,
2000-09-03,,,,,,,6.52,,,
2000-09-04,,0.25,2.31,,4.59,,6.52,,,5.7728
2000-09-05,,0.25,2.31,5.7731,4.6,,6.61,,,5.8285
2000-09-06,,0.24,2.31,5.7631,4.61,,6.56,,,5.5902
2000-09-07,,0.25,2.31,5.7547,4.64,,6.53,,,6.4061
2000-09-08,,0.25,2.31,5.749,4.64,,6.5,,,6.4372
2000-09-09,,,,,,,6.5,,,
2000-09-10,,,,,,,6.5,,,
2000-09-11,,0.25,2.3,5.7558,4.63,,6.5,,,6.3456
2000-09-12,,0.25,2.305,5.74,4.61,,6.47,,,6.6734
2000-09-13,,0.25,2.3,5.7446,4.58,,6.47,,,6.6507
2000-09-14,,0.24,2.31,5.7782,4.54,,6.5,,,6.6845
2000-09-15,,,2.31,5.8409,4.53,,6.55,,,5.8551
2000-09-16,,,,,,,6.55,,,
2000-09-17,,,,,,,6.55,,,
2000-09-18,,0.26,2.3,5.7594,4.54,,6.44,,,5.7532
2000-09-19,,0.25,2.3,5.75,4.54,,6.4,,,6.1462
2000-09-20,,0.25,2.3,5.7445,4.54,,6.5,,,6.0441
2000-09-21,,0.25,2.3,5.7321,4.4,,6.53,,,6.0071
2000-09-22,,0.25,2.3,5.7242,4.12,,6.48,,,5.7305
2000-09-23,,,,,,,6.48,,,
2000-09-24,,,,,,,6.48,,,
2000-09-25,,0.25,2.3,5.75,4.66,,6.54,,,5.7511
2000-09-26,,0.24,2.31,5.7425,4.72,,6.5,,,6.2992
2000-09-27,,0.24,2.3,5.7472,4.7,,6.5,,,6.5419
2000-09-28,,0.25,2.3,5.7689,4.7,,6.59,,,6.2138
2000-09-29,,0.28,2.31,5.8097,4.91,,6.6,,,6.1806
2000-09-30,,,2.31,,,,6.6,,,
2000-10-01,,,,,,,6.6,,,
2000-10-02,,0.25,,5.7711,4.69,,6.68,,,5.7862
2000-10-03,,0.24,,5.7747,4.69,,6.46,,,6.1583
2000-10-04,,0.24,,5.7707,4.68,,6.51,,,5.9853
2000-10-05,,0.25,,5.77,4.71,,6.54,,,5.6515
2000-10-06,,0.24,,5.7806,4.8,,6.43,,,6.0713
2000-10-07,,,,,,,6.43,,,
2000-10-08,,,2.31,,,,6.43,,,
2000-10-09,,,2.3,,4.79,,6.43,,,6.1413
2000-10-10,,0.25,2.3,5.7941,4.78,,6.57,,,6.4857
2000-10-11,,0.25,2.3,5.7544,4.78,,6.46,,,5.6243
2000-10-12,,0.25,2.3,5.8233,4.77,,6.47,,,5.4973
2000-10-13,,0.23,2.3,5.8106,4.73,,6.46,,,5.5305
2000-10-14,,,,,,,6.46,,,
2000-10-15,,,,,,,6.46,,,
2000-10-16,,0.26,2.3,5.8605,4.73,,6.59,,,5.7227
2000-10-17,,0.25,2.34,5.81,4.73,,6.45,,,5.5811
2000-10-18,,0.25,2.3,5.7691,4.65,,6.53,,,5.6645
2000-10-19,,0.25,2.3,5.7514,4.64,,6.54,,,5.5915
2000-10-20,,0.25,2.3,5.7508,4.68,,6.5,,,5.4647
2000-10-21,,,,,,,6.5,,,
2000-10-22,,,,,,,6.5,,,
2000-10-23,,0.26,2.3,5.7692,4.72,,6.53,,,5.9051
2000-10-24,,0.25,2.3,5.7574,4.84,,6.49,,,6.14
2000-10-25,,0.24,2.3,5.838,4.85,,6.53,,,5.8122
2000-10-26,,0.25,2.305,5.8049,4.85,,6.53,,,5.7414
2000-10-27,,0.24,2.305,5.7987,4.85,,6.51,,,5.6664
2000-10-28,,,,,,,6.51,,,
2000-10-29,,,,,,,6.51,,,
2000-10-30,,0.25,2.3,5.7685,4.85,,6.59,,,5.6881
2000-10-31,,0.25,2.3,5.833,4.97,,6.59,,,5.9876
2000-11-01,,0.25,2.31,5.7467,4.87,,6.61,,,5.7099
2000-11-02,,0.24,2.3,5.7583,4.86,,6.54,,,5.9551
2000-11-03,,,2.3,5.7476,4.85,,6.48,,,5.9764
2000-11-04,,,,,,,6.48,,,
2000-11-05,,,,,,,6.48,,,
2000-11-06,,0.25,2.3,5.7188,4.85,,6.49,,,5.6278
2000-11-07,,0.24,2.3,5.7349,4.84,,6.48,,,6.145
2000-11-08,,0.25,2.3,5.7449,4.83,,6.51,,,5.7274
2000-11-09,,0.25,2.3,5.7809,4.82,,6.52,,,6.0743
2000-11-10,,0.24,2.3,5.7721,4.81,,6.48,,,5.8131
2000-11-11,,,,,,,6.48,,,
2000-11-12,,,,,,,6.48,,,
2000-11-13,,0.25,2.3,,4.81,,6.55,,,6.2153
2000-11-14,,0.24,2.3,5.7721,4.8,,6.52,,,6.4767
2000-11-15,,0.23,2.3,5.7708,4.79,,6.61,,,5.7783
2000-11-16,,0.25,2.305,5.7434,4.77,,6.55,,,6.0051
2000-11-17,,0.25,2.305,5.741,4.76,,6.48,,,6.2271
2000-11-18,,,,,,,6.48,,,
2000-11-19,,,,,,,6.48,,,
2000-11-20,,0.25,2.31,5.7299,4.8,,6.52,,,6.4222
2000-11-21,,0.25,2.31,5.73,4.86,,6.5,,,6.0442
2000-11-22,,0.25,2.305,5.7198,4.79,,6.58,,,5.6807
2000-11-23,,,2.305,5.75,4.81,,6.58,,,6.4158
2000-11-24,,0.25,2.305,5.7623,4.83,,6.49,,,5.7856
2000-11-25,,,,,,,6.49,,,
2000-11-26,,,,,,,6.49,,,
2000-11-27,,0.25,2.305,5.7588,4.84,,6.5,,,5.6149
2000-11-28,,0.25,2.315,5.75,4.85,,6.46,,,5.8959
2000-11-29,,0.25,2.305,5.7684,4.86,,6.5,,,5.6882
2000-11-30,,0.26,2.325,5.7688,4.94,,6.62,,,6.3055
2000-12-01,,0.25,2.325,5.7646,4.84,,6.6,,,6.2636
2000-12-02,,,,,,,6.6,,,
2000-12-03,,,,,,,6.6,,,
2000-12-04,,0.24,2.33,5.755,4.82,,6.57,,,5.6824
2000-12-05,,0.25,2.33,5.7591,4.8,,6.51,,,5.6708
2000-12-06,,0.25,2.33,5.75,4.78,,6.48,,,5.5586
2000-12-07,,0.25,2.33,5.7495,4.81,,6.49,,,6.0361
2000-12-08,,0.25,2.33,5.75,4.83,,6.47,,,5.9843
2000-12-09,,,,,,,6.47,,,
2000-12-10,,,,,,,6.47,,,
2000-12-11,,0.25,2.33,5.75,4.83,,6.49,,,5.9161
2000-12-12,,0.25,2.33,5.75,4.83,,6.43,,,5.8617
2000-12-13,,0.24,2.39,5.7505,4.81,,6.47,,,5.7543
2000-12-14,,0.25,2.4,5.7267,4.79,,6.53,,,6.2721
2000-12-15,,0.25,2.41,5.77,4.78,,6.58,,,5.8487
2000-12-16,,,,,,,6.58,,,
2000-12-17,,,,,,,6.58,,,
2000-12-18,,0.25,2.41,5.7589,4.79,,6.5,,,5.7204
2000-12-19,,0.22,2.42,5.7522,4.78,,6.47,,,5.7041
2000-12-20,,0.25,2.44,5.7748,4.74,,6.47,,,5.5177
2000-12-21,,0.24,2.5,5.7629,4.73,,6.48,,,5.0308
2000-12-22,,0.23,2.5,5.8323,4.85,,6.44,,,5.7761
2000-12-23,,,,,,,6.44,,,
2000-12-24,,,,,,,6.44,,,
2000-12-25,,0.24,2.6,,,,6.44,,,
2000-12-26,,0.23,2.63,,,,6.58,,,
2000-12-27,,0.23,2.65,5.7646,4.86,,6.53,,,6.3947
2000-12-28,,0.25,2.65,5.7515,4.88,,6.53,,,5.6771
2000-12-29,,0.2,2.65,5.7807,5.16,,5.41,,,4.3589
2000-12-30,,,,,,,5.41,,,
2000-12-31,,,,,,,5.41,,,
2001-01-01,,,,,,,5.41,,,
2001-01-02,,,2.52,5.7484,4.83,,6.67,,,5.7733
2001-01-03,,,2.485,5.75,4.82,,6.35,,,6.0869
2001-01-04,,0.25,2.47,5.7154,4.81,,5.92,,,5.526
2001-01-05,,0.25,2.485,5.7504,4.78,,5.83,,,5.326
2001-01-06,,,,,,,5.83,,,
2001-01-07,,,,,,,5.83,,,
2001-01-08,,,2.49,5.7505,4.77,,5.98,,,5.3786
2001-01-09,,0.21,2.46,5.7451,4.78,,5.95,,,5.2348
2001-01-10,,0.24,2.465,5.7513,4.81,,6.06,,,5.7468
2001-01-11,,0.24,2.47,5.7506,4.82,,6.05,,,6.3986
2001-01-12,,0.25,2.47,5.756,4.81,,5.98,,,6.0413
2001-01-13,,,,,,,5.98,,,
2001-01-14,,,,,,,5.98,,,
2001-01-15,,0.28,2.47,5.7533,4.81,,5.98,,,6.1991
2001-01-16,,0.25,2.49,5.7528,4.8,,6.2,,,6.0572
2001-01-17,,0.25,2.54,5.749,4.78,,5.94,,,6.0842
2001-01-18,,0.24,2.54,5.7494,4.77,,5.93,,,6.4398
2001-01-19,,0.25,2.54,5.7471,4.72,,5.92,,,6.4387
2001-01-20,,,2.57,,,,5.92,,,
2001-01-21,,,2.52,,,,5.92,,,
2001-01-22,,0.28,2.4,5.7549,4.61,,6.0,,,6.7105
2001-01-23,,0.25,2.4,5.471,4.19,,5.97,,,5.4619
2001-01-24,,0.25,,5.5,4.77,,6.05,,,5.8631
2001-01-25,,0.24,,5.5,4.78,,6.1,,,6.3756
2001-01-26,,0.24,,5.5,4.78,,5.96,,,5.4442
2001-01-27,,,,,,,5.96,,,
2001-01-28,,,,,,,5.96,,,
2001-01-29,,0.26,,5.496,4.79,,5.98,,,5.7227
2001-01-30,,0.25,,5.48,4.78,,5.9,,,5.6353
2001-01-31,,0.25,2.46,5.5314,4.82,,5.74,,,6.3133
2001-02-01,,0.24,2.46,5.5141,4.77,,5.57,,,6.7888
2001-02-02,,0.23,2.475,5.5,4.77,,5.5,,,5.8022
2001-02-03,,,,,,,5.5,,,
2001-02-04,,,,,,,5.5,,,
2001-02-05,,0.25,2.5,5.5,4.77,,5.52,,,6.8072
2001-02-06,,0.24,2.53,5.4731,4.76,,5.48,,,6.8966
2001-02-07,,0.24,2.52,5.4499,4.76,,5.5,,,6.934
2001-02-08,,0.25,2.55,5.49,4.76,,5.5,,,6.5733
2001-02-09,,0.25,2.53,5.5018,4.76,,5.44,,,6.0045
2001-02-10,,,,,,,5.44,,,
2001-02-11,,,,,,,5.44,,,
2001-02-12,,,2.53,5.5058,4.75,,5.48,,,5.5506
2001-02-13,,0.28,2.52,5.4875,4.77,,5.46,,,5.4937
2001-02-14,,0.24,2.54,5.53,4.87,,5.5,,,5.621
2001-02-15,,0.26,2.535,5.5363,4.9,,5.57,,,5.6226
2001-02-16,,0.24,2.53,5.5137,5.01,,5.46,,,5.9788
2001-02-17,,,,,,,5.46,,,
2001-02-18,,,,,,,5.46,,,
2001-02-19,,0.25,2.528,5.4957,5.45,,5.46,,,5.4119
2001-02-20,,0.25,2.53,5.4724,5.57,,5.57,,,5.4755
2001-02-21,,0.25,2.53,5.4835,5.72,,5.5,,,5.073
2001-02-22,,0.25,2.53,5.4757,5.7,,5.52,,,5.0323
2001-02-23,,0.24,2.525,5.4895,5.08,,5.46,,,5.1643
2001-02-24,,,,,,,5.46,,,
2001-02-25,,,,,,,5.46,,,
2001-02-26,,0.25,2.53,5.4976,4.83,,5.55,,,5.0774
2001-02-27,,0.25,2.53,5.4973,4.86,,5.49,,,5.2665
2001-02-28,,0.26,2.525,5.5264,4.99,,5.59,,,6.3192
2001-03-01,,0.15,2.525,5.537,4.81,,5.59,,,5.8305
2001-03-02,,0.14,2.51,5.502,4.81,,5.52,,,5.0332
2001-03-03,,,,,,,5.52,,,
2001-03-04,,,,,,,5.52,,,
2001-03-05,,0.15,2.51,5.5027,4.8,,5.52,,,5.2708
2001-03-06,,0.14,2.5,5.0141,4.81,,5.39,,,4.8981
2001-03-07,,0.15,2.5,4.9976,4.83,,5.34,,,4.8493
2001-03-08,,0.15,2.495,4.9946,4.85,,5.46,,,4.8229
2001-03-09,,0.15,2.5,4.9979,4.85,,5.42,,,4.6541
2001-03-10,,,,,,,5.42,,,
2001-03-11,,,,,,,5.42,,,
2001-03-12,,0.16,2.5,5.0043,4.83,,5.5,,,4.4938
2001-03-13,,0.14,2.505,4.9971,4.81,,5.5,,,4.7046
2001-03-14,,0.14,2.5,5.0091,4.79,,5.48,,,4.6988
2001-03-15,,0.15,2.495,5.0171,4.78,,5.52,,,4.756
2001-03-16,,0.14,2.5,4.9954,4.78,,5.4,,,5.4304
2001-03-17,,,,,,,5.4,,,
2001-03-18,,,,,,,5.4,,,
2001-03-19,,0.13,2.495,5.0031,4.79,,5.38,,,6.1067
2001-03-20,,,2.495,4.9878,4.82,,5.14,,,6.5143
2001-03-21,,0.06,2.495,4.9978,4.83,,5.05,,,5.7369
2001-03-22,,0.04,2.493,5.0032,4.65,,5.04,,,5.9064
2001-03-23,,0.03,2.49,4.9827,4.44,,4.94,,,5.3509
2001-03-24,,,,,,,4.94,,,
2001-03-25,,,,,,,4.94,,,
2001-03-26,,0.03,2.488,5.0065,4.76,,5.03,,,6.3067
2001-03-27,,0.03,2.49,5.0121,4.76,,5.04,,,5.919
2001-03-28,,0.02,2.485,5.0009,4.77,,5.05,,,5.3937
2001-03-29,,0.02,2.48,5.0471,4.77,,5.19,,,6.107
2001-03-30,,0.12,2.475,5.065,4.85,,5.29,,,6.053
2001-03-31,,,,,,,5.29,,,
2001-04-01,,,,,,,5.29,,,
2001-04-02,,0.07,2.465,5.016,4.78,,5.3,,,6.3844
2001-04-03,,0.03,2.46,4.9991,4.77,,5.1,,,6.6008
2001-04-04,,0.03,2.46,5.0231,4.77,,5.01,,,6.7194
2001-04-05,,0.02,2.455,4.9976,4.76,,5.04,,,6.2586
2001-04-06,,0.02,2.455,5.0089,4.75,,4.94,,,5.0762
2001-04-07,,,,,,,4.94,,,
2001-04-08,,,,,,,4.94,,,
2001-04-09,,0.02,2.45,4.9974,4.74,,4.98,,,6.2392
2001-04-10,,0.02,2.445,4.9983,4.84,,4.96,,,5.8223
2001-04-11,,0.02,2.441,5.0007,5.47,,4.95,,,4.5148
2001-04-12,,0.01,2.44,5.0196,5.73,,5.02,,,4.0512
2001-04-13,,0.01,2.43,,,,5.01,,,
2001-04-14,,,,,,,5.01,,,
2001-04-15,,,,,,,5.01,,,
2001-04-16,,0.02,2.425,5.0086,,,5.17,,,
2001-04-17,,0.02,2.43,4.7294,5.75,,4.99,,,4.9318
2001-04-18,,0.02,2.42,4.7512,5.56,,4.67,,,4.7217
2001-04-19,,0.02,2.415,4.7378,5.43,,4.47,,,4.6429
2001-04-20,,0.01,2.415,4.7557,5.5,,4.38,,,4.7916
2001-04-21,,,,,,,4.38,,,
2001-04-22,,,,,,,4.38,,,
2001-04-23,,0.01,2.415,4.7594,5.23,,4.4,,,5.0164
2001-04-24,,0.01,2.405,4.7669,4.79,,4.41,,,5.0882
2001-04-25,,0.01,2.405,4.7595,4.8,,4.54,,,4.9248
2001-04-26,,0.01,2.405,4.7527,4.81,,4.57,,,4.9026
2001-04-27,,0.02,2.405,4.7506,4.81,,4.51,,,5.1338
2001-04-28,,,2.39,,,,4.51,,,
2001-04-29,,,2.34,,,,4.51,,,
2001-04-30,,,2.32,4.7963,4.93,,4.67,,,5.1817
2001-05-01,,0.01,,4.7523,,,4.61,,,5.5336
2001-05-02,,0.01,,4.7485,4.83,,4.35,,,5.4588
2001-05-03,,,,4.752,4.82,,4.48,,,5.5822
2001-05-04,,,,4.7535,4.81,,4.41,,,6.0918
2001-05-05,,,,,,,4.41,,,
2001-05-06,,,,,,,4.41,,,
2001-05-07,,0.01,,4.7577,4.81,,4.47,,,
2001-05-08,,0.01,2.39,4.7532,4.81,,4.41,,,6.524
2001-05-09,,0.01,2.39,4.7503,4.8,,4.43,,,6.5986
2001-05-10,,0.01,2.395,4.7535,4.75,,4.51,,,6.1277
2001-05-11,,0.01,2.395,4.7531,4.58,,4.47,,,5.6529
2001-05-12,,,,,,,4.47,,,
2001-05-13,,,,,,,4.47,,,
2001-05-14,,0.02,2.395,4.7513,4.57,,4.43,,,5.853
2001-05-15,,0.16,2.39,4.7606,4.57,,4.22,,,6.0406
2001-05-16,,0.01,2.385,4.7583,4.56,,4.04,,,5.6023
2001-05-17,,0.01,2.38,4.7608,4.56,,4.04,,,5.0336
2001-05-18,,0.01,2.375,4.7585,4.54,,3.95,,,5.0359
2001-05-19,,,,,,,3.95,,,
2001-05-20,,,,,,,3.95,,,
2001-05-21,,0.01,2.37,,4.53,,4.02,,,5.1209
2001-05-22,,0.01,2.375,4.7556,4.49,,3.99,,,4.8882
2001-05-23,,0.01,2.38,4.7438,4.86,,3.97,,,4.9134
2001-05-24,,0.01,2.38,4.7525,4.59,,3.98,,,4.9031
2001-05-25,,0.01,2.385,4.7673,4.59,,3.94,,,4.6485
2001-05-26,,,,,,,3.94,,,
2001-05-27,,,,,,,3.94,,,
2001-05-28,,0.01,2.38,4.7604,4.58,,3.94,,,
2001-05-29,,0.01,2.385,4.4978,4.57,,4.09,,,4.9378
2001-05-30,,0.01,2.3854,4.5079,4.56,,4.05,,,5.4731
2001-05-31,,0.03,2.395,4.6076,4.6,,4.24,,,5.9056
2001-06-01,,0.01,2.385,4.5126,4.54,,4.14,,,5.1583
2001-06-02,,,,,,,4.14,,,
2001-06-03,,,,,,,4.14,,,
2001-06-04,,0.01,2.385,4.5106,4.53,,4.03,,,5.2654
2001-06-05,,0.01,2.38,4.5,4.53,,3.93,,,4.9884
2001-06-06,,0.01,2.375,4.5042,4.52,,3.91,,,4.9322
2001-06-07,,0.01,2.37,4.5266,4.52,,3.92,,,4.8373
2001-06-08,,0.01,2.36,4.515,4.53,,4.02,,,4.8433
2001-06-09,,,,,,,4.02,,,
2001-06-10,,,,,,,4.02,,,
2001-06-11,,0.01,2.36,4.5046,4.53,,4.03,,,4.9054
2001-06-12,,0.01,2.355,4.5107,4.53,,3.98,,,5.3504
2001-06-13,,0.01,2.343,4.5083,4.53,,4.04,,,5.4448
2001-06-14,,0.01,2.34,4.5089,4.52,,4.03,,,5.7992
2001-06-15,,0.01,2.345,4.5318,4.52,,3.94,,,4.4995
2001-06-16,,,,,,,3.94,,,
2001-06-17,,,,,,,3.94,,,
2001-06-18,,0.01,2.345,4.5086,4.53,,3.91,,,4.4593
2001-06-19,,0.01,2.35,4.5108,4.52,,3.91,,,4.4211
2001-06-20,,0.02,2.35,4.517,4.52,,3.98,,,4.3698
2001-06-21,,0.02,2.355,4.5149,4.42,,4.02,,,4.2938
2001-06-22,,0.03,2.355,4.512,4.61,,3.98,,,4.2612
2001-06-23,,,,,,,3.98,,,
2001-06-24,,,,,,,3.98,,,
2001-06-25,,0.03,2.35,4.5191,4.55,,3.97,,,4.3925
2001-06-26,,0.02,2.34,4.5175,4.55,,3.75,,,4.3471
